datetime,is_holiday,day_sin,day_cos,week_sin,week_cos,Tod_1h,Power_1h,Temperature,Humidity,fourier_base_midnight
2025-07-11 05:00:00,0,0.9659258262890683,0.25881904510252074,-0.9993007047883985,-0.037391194276326395,25.386805555555554,0.0,25.0,61.0,
2025-07-11 06:00:00,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,25.213194444444444,0.0,25.1,64.0,
2025-07-11 07:00:00,0,0.9659258262890683,-0.25881904510252063,-0.9993007047883986,0.03739119427632514,25.981944444444448,0.0,25.8,63.0,
2025-07-11 08:00:00,0,0.8660254037844387,-0.4999999999999998,-0.9972037971811801,0.07473009358642436,27.291249999999998,21.306,27.0,59.0,
2025-07-11 09:00:00,0,0.7071067811865476,-0.7071067811865475,-0.9937122098932426,0.11196447610330768,28.634166666666662,183.441,27.9,55.0,
2025-07-11 10:00:00,0,0.49999999999999994,-0.8660254037844387,-0.9888308262251286,0.14904226617617397,31.16513888888889,107.172,29.1,49.0,
2025-07-11 11:00:00,0,0.258819045102521,-0.9659258262890682,-0.9825664732332882,0.1859116071629147,33.34972222222222,85.571,30.2,46.0,
2025-07-11 12:00:00,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,0.22252093395631423,33.84111111111111,78.387,32.0,43.0,
2025-07-11 13:00:00,0,-0.2588190451025208,-0.9659258262890683,-0.9659258262890684,0.2588190451025203,33.956805555555555,84.395,32.0,46.0,
2025-07-11 14:00:00,0,-0.4999999999999997,-0.8660254037844388,-0.9555728057861407,0.2947551744109043,33.774166666666666,109.055,32.9,43.0,
2025-07-11 15:00:00,0,-0.7071067811865471,-0.7071067811865479,-0.9438833303083676,0.3302790619551669,33.82736111111111,138.555,32.7,45.0,
2025-07-11 16:00:00,0,-0.8660254037844384,-0.5000000000000004,-0.9308737486442041,0.3653410243663954,33.902499999999996,130.108,31.9,46.0,
2025-07-11 17:00:00,0,-0.9659258262890683,-0.25881904510252063,-0.9165622558699762,0.3998920243197411,32.91736111111111,120.719,31.3,47.0,
2025-07-11 18:00:00,0,-1.0,-1.8369701987210297e-16,-0.9009688679024193,0.43388373911755795,31.799305555555552,119.569,30.2,47.0,
2025-07-11 19:00:00,0,-0.9659258262890684,0.2588190451025203,-0.88411539350461,0.46726862827306154,31.025694444444444,47.779,28.7,50.0,
2025-07-11 20:00:00,0,-0.8660254037844386,0.5000000000000001,-0.866025403784439,0.49999999999999933,28.960694444444446,59.801,27.7,52.0,
2025-07-11 21:00:00,0,-0.7071067811865477,0.7071067811865474,-0.8467241992282842,0.5320320765153363,27.73666666666667,0.0,27.0,56.0,
2025-07-11 22:00:00,0,-0.5000000000000004,0.8660254037844384,-0.8262387743159947,0.5633200580636224,26.837083333333336,0.0,26.1,60.0,
2025-07-11 23:00:00,0,-0.25881904510252157,0.9659258262890681,-0.8045977797666682,0.5938201855735017,26.5,0.0,25.3,65.0,
2025-07-12 00:00:00,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,26.100277777777784,0.0,25.2,64.0,
2025-07-12 01:00:00,1,0.25881904510252074,0.9659258262890683,-0.7579717231454534,0.6522874112781207,25.789027777777783,0.0,24.7,67.0,
2025-07-12 02:00:00,1,0.49999999999999994,0.8660254037844387,-0.7330518718298269,0.6801727377709188,25.210833333333337,0.0,24.4,68.0,
