Timestamp,Power,Tod
2025-07-02 12:30:00,4.2732,30.8
2025-07-02 12:35:00,4.34,30.8
2025-07-02 12:40:00,4.0486,30.8
2025-07-02 12:45:00,4.114,30.8
2025-07-02 12:50:00,3.176,30.8
2025-07-02 12:55:00,3.5396,30.8
2025-07-02 13:00:00,3.2972,30.8
2025-07-02 13:05:00,4.0244,30.8
2025-07-02 13:10:00,3.9252000000000002,30.8
2025-07-02 13:15:00,3.4332000000000003,30.1
2025-07-02 13:20:00,3.4636000000000005,30.1
2025-07-02 13:25:00,2.9792,30.0
2025-07-02 13:30:00,3.2872,29.9
2025-07-02 13:35:00,2.7009999999999996,29.7
2025-07-02 13:40:00,2.9402,29.7
2025-07-02 13:45:00,2.9774000000000003,30.0
2025-07-02 13:50:00,3.1484,30.0
2025-07-02 13:55:00,3.4262,30.1
2025-07-02 14:00:00,3.3034,30.1
2025-07-02 14:05:00,4.2248,30.1
2025-07-02 14:10:00,4.1806,30.4
2025-07-02 14:15:00,3.6604,30.1
2025-07-02 14:20:00,3.4698,30.1
2025-07-02 14:25:00,2.9850000000000003,29.7
2025-07-02 14:30:00,3.3366,29.9
2025-07-02 14:35:00,3.0118,30.3
2025-07-02 14:40:00,3.7554000000000003,30.3
2025-07-02 14:45:00,4.1744,31.0
2025-07-02 14:50:00,3.8978,30.8
2025-07-02 14:55:00,3.3207999999999998,30.8
2025-07-02 15:00:00,2.9232,30.2
2025-07-02 15:05:00,3.1892,29.9
2025-07-02 15:10:00,3.2204,30.1
2025-07-02 15:15:00,2.7222,29.9
2025-07-02 15:20:00,2.9452,29.9
2025-07-02 15:25:00,3.15,30.2
2025-07-02 15:30:00,2.7572,30.2
2025-07-02 15:35:00,3.1433999999999997,30.5
2025-07-02 15:40:00,3.2030000000000003,30.4
2025-07-02 15:45:00,3.008,30.2
2025-07-02 15:50:00,3.0816,29.9
2025-07-02 15:55:00,1.8354,30.0
2025-07-02 16:00:00,1.4889999999999999,30.8
2025-07-02 16:05:00,2.6399999999999997,29.9
2025-07-02 16:10:00,2.66,30.1
2025-07-02 16:15:00,2.0504000000000002,29.8
2025-07-02 16:20:00,1.605,30.8
2025-07-02 16:25:00,1.8058,30.8
2025-07-02 16:30:00,1.3522,31.3
2025-07-02 16:35:00,1.3157999999999999,31.7
2025-07-02 16:40:00,1.2788,31.5
2025-07-02 16:45:00,1.5882,31.3
2025-07-02 16:50:00,1.9662,30.8
2025-07-02 16:55:00,1.6548000000000003,30.8
2025-07-02 17:00:00,1.0766,31.2
2025-07-02 17:05:00,1.1603999999999999,31.5
2025-07-02 17:10:00,1.1146,31.2
2025-07-02 17:15:00,1.4873999999999998,31.4
2025-07-02 17:20:00,2.0534,30.3
2025-07-02 17:25:00,1.9289999999999998,30.2
2025-07-02 17:30:00,1.7701999999999998,30.8
2025-07-02 17:35:00,1.6494,31.2
2025-07-02 17:40:00,1.3308,29.9
2025-07-02 17:45:00,1.532,29.7
2025-07-02 17:50:00,1.4662,29.3
2025-07-02 17:55:00,1.0592000000000001,29.4
2025-07-02 18:00:00,1.1178,29.4
2025-07-02 18:05:00,1.0744,29.7
2025-07-02 18:10:00,1.6179999999999999,29.4
2025-07-02 18:15:00,1.5173999999999999,29.3
2025-07-02 18:20:00,1.0788,28.9
2025-07-02 18:25:00,1.0792,29.0
2025-07-02 18:30:00,1.0632,28.9
2025-07-02 18:35:00,1.0826,28.8
2025-07-02 18:40:00,1.4891999999999999,28.6
2025-07-02 18:45:00,1.5766,28.6
2025-07-02 18:50:00,1.0644,28.6
2025-07-02 18:55:00,1.047,28.6
2025-07-02 19:00:00,1.0292,28.6
2025-07-02 19:05:00,1.042,28.3
2025-07-02 19:10:00,1.1725999999999999,28.2
2025-07-02 19:15:00,1.561,27.9
2025-07-02 19:20:00,1.2818,27.9
2025-07-02 19:25:00,1.0455999999999999,27.9
2025-07-02 19:30:00,1.0422,27.9
2025-07-02 19:35:00,1.062,27.9
2025-07-02 19:40:00,1.0358,27.9
2025-07-02 19:45:00,1.0618,27.9
2025-07-02 19:50:00,1.4578,27.6
2025-07-02 19:55:00,1.3698000000000001,27.3
2025-07-02 20:00:00,1.049,27.5
2025-07-02 20:05:00,1.0396,27.4
2025-07-02 20:10:00,1.0728,27.2
2025-07-02 20:15:00,1.0466000000000002,27.2
2025-07-02 20:20:00,1.0238,27.2
2025-07-02 20:25:00,1.4768000000000001,27.2
2025-07-02 20:30:00,1.3820000000000001,27.2
2025-07-02 20:35:00,1.0218,27.2
2025-07-02 20:40:00,1.0024,27.2
2025-07-02 20:45:00,1.0032,27.2
2025-07-02 20:50:00,1.0306000000000002,27.2
2025-07-02 20:55:00,1.0097999999999998,27.2
2025-07-02 21:00:00,1.0131999999999999,27.2
2025-07-02 21:05:00,1.277,27.2
2025-07-02 21:10:00,1.4602,26.9
2025-07-02 21:15:00,0.41,27.2
2025-07-02 21:20:00,0.0,27.2
2025-07-02 21:25:00,0.0,27.2
2025-07-02 21:30:00,0.0,27.2
2025-07-02 21:35:00,0.21880000000000002,26.8
2025-07-02 21:40:00,1.0622,27.2
2025-07-02 21:45:00,0.2096,27.2
2025-07-02 21:50:00,0.0,27.2
2025-07-02 21:55:00,0.0,27.2
2025-07-02 22:00:00,0.0,27.2
2025-07-02 22:05:00,0.2104,26.8
2025-07-02 22:10:00,1.0622,26.9
2025-07-02 22:15:00,0.6184,27.2
2025-07-02 22:20:00,0.0,27.2
2025-07-02 22:25:00,0.0,27.2
2025-07-02 22:30:00,0.0,27.2
2025-07-02 22:35:00,0.0,27.2
2025-07-02 22:40:00,0.0,26.8
2025-07-02 22:45:00,0.0,26.7
2025-07-02 22:50:00,0.0,26.7
